,Campus,Building,Room,Capacity,Date,Day,SurveyPercentage,Count,LogDate,Module,NoStudents,WeekNo
2004,Belfield,Computer Science,B-003,90,2015-11-12 10:00:00,Thu,0.0,3,2015-11-12 10:46:23,,,46/2015
2005,Belfield,Computer Science,B-003,90,2015-11-12 10:00:00,Thu,0.0,4,2015-11-12 10:51:38,,,46/2015
2006,Belfield,Computer Science,B-003,90,2015-11-12 10:00:00,Thu,0.0,1,2015-11-12 10:57:32,,,46/2015
2007,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,27,2015-11-12 11:03:05,COMP30080,139,46/2015
2008,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,52,2015-11-12 11:08:03,COMP30080,139,46/2015
2009,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,59,2015-11-12 11:12:09,COMP30080,139,46/2015
2010,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,63,2015-11-12 11:17:07,COMP30080,139,46/2015
2011,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,70,2015-11-12 11:22:05,COMP30080,139,46/2015
2012,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,60,2015-11-12 11:27:01,COMP30080,139,46/2015
2013,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,72,2015-11-12 11:32:06,COMP30080,139,46/2015
2014,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,76,2015-11-12 11:37:17,COMP30080,139,46/2015
2015,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,73,2015-11-12 11:42:20,COMP30080,139,46/2015
2016,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,20,2015-11-12 11:47:23,COMP30080,139,46/2015
2017,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,10,2015-11-12 11:53:08,COMP30080,139,46/2015
2018,Belfield,Computer Science,B-004,220,2015-11-12 11:00:00,Thu,0.25,11,2015-11-12 11:59:00,COMP30080,139,46/2015
2019,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,42,2015-11-12 11:03:05,COMP40370,27,46/2015
2020,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,37,2015-11-12 11:08:03,COMP40370,27,46/2015
2021,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,28,2015-11-12 11:12:09,COMP40370,27,46/2015
2022,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,31,2015-11-12 11:17:07,COMP40370,27,46/2015
2023,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,28,2015-11-12 11:22:05,COMP40370,27,46/2015
2024,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,26,2015-11-12 11:27:01,COMP40370,27,46/2015
2025,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,30,2015-11-12 11:32:06,COMP40370,27,46/2015
2026,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,29,2015-11-12 11:37:17,COMP40370,27,46/2015
2027,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,30,2015-11-12 11:42:20,COMP40370,27,46/2015
2028,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,32,2015-11-12 11:47:23,COMP40370,27,46/2015
2029,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,28,2015-11-12 11:53:08,COMP40370,27,46/2015
2030,Belfield,Computer Science,B-002,90,2015-11-12 11:00:00,Thu,0.25,29,2015-11-12 11:59:00,COMP40370,27,46/2015
2031,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,1,2015-11-12 11:03:05,,,46/2015
2032,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,5,2015-11-12 11:08:03,,,46/2015
2033,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,5,2015-11-12 11:12:09,,,46/2015
2034,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,7,2015-11-12 11:17:07,,,46/2015
2035,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,9,2015-11-12 11:22:05,,,46/2015
2036,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,14,2015-11-12 11:27:01,,,46/2015
2037,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,7,2015-11-12 11:32:06,,,46/2015
2038,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,9,2015-11-12 11:37:17,,,46/2015
2039,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,9,2015-11-12 11:42:20,,,46/2015
2040,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,8,2015-11-12 11:47:23,,,46/2015
2041,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,7,2015-11-12 11:53:08,,,46/2015
2042,Belfield,Computer Science,B-003,90,2015-11-12 11:00:00,Thu,0.25,13,2015-11-12 11:59:00,,,46/2015
2043,Belfield,Computer Science,B-004,220,2015-11-12 12:00:00,Thu,0.25,33,2015-11-12 12:03:59,COMP20070,107,46/2015
2044,Belfield,Computer Science,B-004,220,2015-11-12 12:00:00,Thu,0.25,49,2015-11-12 12:08:33,COMP20070,107,46/2015
2045,Belfield,Computer Science,B-004,220,2015-11-12 12:00:00,Thu,0.25,55,2015-11-12 12:13:18,COMP20070,107,46/2015
2046,Belfield,Computer Science,B-004,220,2015-11-12 12:00:00,Thu,0.25,50,2015-11-12 12:18:19,COMP20070,107,46/2015
2047,Belfield,Computer Science,B-004,220,2015-11-12 12:00:00,Thu,0.25,50,2015-11-12 12:23:18,COMP20070,107,46/2015
2048,Belfield,Computer Science,B-004,220,2015-11-12 12:00:00,Thu,0.25,51,2015-11-12 12:28:16,COMP20070,107,46/2015
2049,Belfield,Computer Science,B-004,220,2015-11-12 12:00:00,Thu,0.25,51,2015-11-12 12:33:29,COMP20070,107,46/2015
2050,Belfield,Computer Science,B-004,220,2015-11-12 12:00:00,Thu,0.25,56,2015-11-12 12:38:29,COMP20070,107,46/2015
2051,Belfield,Computer Science,B-004,220,2015-11-12 12:00:00,Thu,0.25,56,2015-11-12 12:43:40,COMP20070,107,46/2015
2052,Belfield,Computer Science,B-004,220,2015-11-12 12:00:00,Thu,0.25,59,2015-11-12 12:49:06,COMP20070,107,46/2015
2053,Belfield,Computer Science,B-004,220,2015-11-12 12:00:00,Thu,0.25,57,2015-11-12 12:54:34,COMP20070,107,46/2015
2054,Belfield,Computer Science,B-002,90,2015-11-12 12:00:00,Thu,0.25,15,2015-11-12 12:03:59,COMP30260,18,46/2015
2055,Belfield,Computer Science,B-002,90,2015-11-12 12:00:00,Thu,0.25,16,2015-11-12 12:08:33,COMP30260,18,46/2015
2056,Belfield,Computer Science,B-002,90,2015-11-12 12:00:00,Thu,0.25,17,2015-11-12 12:13:18,COMP30260,18,46/2015
2057,Belfield,Computer Science,B-002,90,2015-11-12 12:00:00,Thu,0.25,13,2015-11-12 12:18:19,COMP30260,18,46/2015
2058,Belfield,Computer Science,B-002,90,2015-11-12 12:00:00,Thu,0.25,14,2015-11-12 12:23:18,COMP30260,18,46/2015
2059,Belfield,Computer Science,B-002,90,2015-11-12 12:00:00,Thu,0.25,12,2015-11-12 12:28:16,COMP30260,18,46/2015
2060,Belfield,Computer Science,B-002,90,2015-11-12 12:00:00,Thu,0.25,14,2015-11-12 12:33:29,COMP30260,18,46/2015
2061,Belfield,Computer Science,B-002,90,2015-11-12 12:00:00,Thu,0.25,15,2015-11-12 12:38:29,COMP30260,18,46/2015
2062,Belfield,Computer Science,B-002,90,2015-11-12 12:00:00,Thu,0.25,15,2015-11-12 12:43:40,COMP30260,18,46/2015
2063,Belfield,Computer Science,B-002,90,2015-11-12 12:00:00,Thu,0.25,15,2015-11-12 12:49:06,COMP30260,18,46/2015
2064,Belfield,Computer Science,B-002,90,2015-11-12 12:00:00,Thu,0.25,18,2015-11-12 12:54:34,COMP30260,18,46/2015
2065,Belfield,Computer Science,B-003,90,2015-11-12 12:00:00,Thu,0.25,36,2015-11-12 12:03:59,COMP10280,56,46/2015
2066,Belfield,Computer Science,B-003,90,2015-11-12 12:00:00,Thu,0.25,62,2015-11-12 12:08:33,COMP10280,56,46/2015
2067,Belfield,Computer Science,B-003,90,2015-11-12 12:00:00,Thu,0.25,71,2015-11-12 12:13:18,COMP10280,56,46/2015
2068,Belfield,Computer Science,B-003,90,2015-11-12 12:00:00,Thu,0.25,70,2015-11-12 12:18:19,COMP10280,56,46/2015
2069,Belfield,Computer Science,B-003,90,2015-11-12 12:00:00,Thu,0.25,66,2015-11-12 12:23:18,COMP10280,56,46/2015
2070,Belfield,Computer Science,B-003,90,2015-11-12 12:00:00,Thu,0.25,69,2015-11-12 12:28:16,COMP10280,56,46/2015
2071,Belfield,Computer Science,B-003,90,2015-11-12 12:00:00,Thu,0.25,69,2015-11-12 12:33:29,COMP10280,56,46/2015
2072,Belfield,Computer Science,B-003,90,2015-11-12 12:00:00,Thu,0.25,69,2015-11-12 12:38:29,COMP10280,56,46/2015
2073,Belfield,Computer Science,B-003,90,2015-11-12 12:00:00,Thu,0.25,69,2015-11-12 12:43:40,COMP10280,56,46/2015
2074,Belfield,Computer Science,B-003,90,2015-11-12 12:00:00,Thu,0.25,69,2015-11-12 12:49:06,COMP10280,56,46/2015
2075,Belfield,Computer Science,B-003,90,2015-11-12 12:00:00,Thu,0.25,69,2015-11-12 12:54:34,COMP10280,56,46/2015
2076,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,31,2015-11-12 13:00:04,COMP10110,113,46/2015
2077,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,54,2015-11-12 13:05:08,COMP10110,113,46/2015
2078,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,82,2015-11-12 13:09:57,COMP10110,113,46/2015
2079,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,88,2015-11-12 13:14:36,COMP10110,113,46/2015
2080,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,88,2015-11-12 13:19:35,COMP10110,113,46/2015
2081,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,85,2015-11-12 13:24:27,COMP10110,113,46/2015
2082,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,85,2015-11-12 13:29:29,COMP10110,113,46/2015
2083,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,88,2015-11-12 13:34:42,COMP10110,113,46/2015
2084,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,86,2015-11-12 13:39:48,COMP10110,113,46/2015
2085,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,81,2015-11-12 13:44:55,COMP10110,113,46/2015
2086,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,80,2015-11-12 13:50:15,COMP10110,113,46/2015
2087,Belfield,Computer Science,B-004,220,2015-11-12 13:00:00,Thu,0.5,37,2015-11-12 13:55:51,COMP10110,113,46/2015
2088,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,13,2015-11-12 13:00:04,COMP47290,0,46/2015
2089,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,10,2015-11-12 13:05:08,COMP47290,0,46/2015
2090,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,5,2015-11-12 13:09:57,COMP47290,0,46/2015
2091,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,5,2015-11-12 13:14:36,COMP47290,0,46/2015
2092,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,6,2015-11-12 13:19:35,COMP47290,0,46/2015
2093,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,6,2015-11-12 13:24:27,COMP47290,0,46/2015
2094,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,7,2015-11-12 13:29:29,COMP47290,0,46/2015
2095,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,6,2015-11-12 13:34:42,COMP47290,0,46/2015
2096,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,6,2015-11-12 13:39:48,COMP47290,0,46/2015
2097,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,6,2015-11-12 13:44:55,COMP47290,0,46/2015
2098,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,9,2015-11-12 13:50:15,COMP47290,0,46/2015
2099,Belfield,Computer Science,B-002,90,2015-11-12 13:00:00,Thu,0.0,17,2015-11-12 13:55:51,COMP47290,0,46/2015
2100,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,75,2015-11-12 13:00:04,Career opportunities talks,N/A,46/2015
2101,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,69,2015-11-12 13:05:08,Career opportunities talks,N/A,46/2015
2102,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,24,2015-11-12 13:09:57,Career opportunities talks,N/A,46/2015
2103,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,14,2015-11-12 13:14:36,Career opportunities talks,N/A,46/2015
2104,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,9,2015-11-12 13:19:35,Career opportunities talks,N/A,46/2015
2105,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,12,2015-11-12 13:24:27,Career opportunities talks,N/A,46/2015
2106,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,14,2015-11-12 13:29:29,Career opportunities talks,N/A,46/2015
2107,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,16,2015-11-12 13:34:42,Career opportunities talks,N/A,46/2015
2108,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,15,2015-11-12 13:39:48,Career opportunities talks,N/A,46/2015
2109,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,16,2015-11-12 13:44:55,Career opportunities talks,N/A,46/2015
2110,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,17,2015-11-12 13:50:15,Career opportunities talks,N/A,46/2015
2111,Belfield,Computer Science,B-003,90,2015-11-12 13:00:00,Thu,0.0,20,2015-11-12 13:55:51,Career opportunities talks,N/A,46/2015
2112,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,13,2015-11-12 14:01:17,ENVB30110,83,46/2015
2113,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,41,2015-11-12 14:06:23,ENVB30110,83,46/2015
2114,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,53,2015-11-12 14:10:35,ENVB30110,83,46/2015
2115,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,53,2015-11-12 14:15:20,ENVB30110,83,46/2015
2116,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,51,2015-11-12 14:20:28,ENVB30110,83,46/2015
2117,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,52,2015-11-12 14:25:21,ENVB30110,83,46/2015
2118,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,53,2015-11-12 14:30:30,ENVB30110,83,46/2015
2119,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,52,2015-11-12 14:35:39,ENVB30110,83,46/2015
2120,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,53,2015-11-12 14:40:39,ENVB30110,83,46/2015
2121,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,55,2015-11-12 14:45:53,ENVB30110,83,46/2015
2122,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,55,2015-11-12 14:51:02,ENVB30110,83,46/2015
2123,Belfield,Computer Science,B-004,220,2015-11-12 14:00:00,Thu,0.5,21,2015-11-12 14:56:46,ENVB30110,83,46/2015
2124,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,28,2015-11-12 14:01:17,COMP30240,42,46/2015
2125,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,21,2015-11-12 14:06:23,COMP30240,42,46/2015
2126,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,29,2015-11-12 14:10:35,COMP30240,42,46/2015
2127,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,31,2015-11-12 14:15:20,COMP30240,42,46/2015
2128,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,29,2015-11-12 14:20:28,COMP30240,42,46/2015
2129,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,27,2015-11-12 14:25:21,COMP30240,42,46/2015
2130,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,29,2015-11-12 14:30:30,COMP30240,42,46/2015
2131,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,28,2015-11-12 14:35:39,COMP30240,42,46/2015
2132,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,30,2015-11-12 14:40:39,COMP30240,42,46/2015
2133,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,32,2015-11-12 14:45:53,COMP30240,42,46/2015
2134,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,29,2015-11-12 14:51:02,COMP30240,42,46/2015
2135,Belfield,Computer Science,B-002,90,2015-11-12 14:00:00,Thu,0.5,30,2015-11-12 14:56:46,COMP30240,42,46/2015
2136,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,25,2015-11-12 14:01:17,COMP47300,0,46/2015
2137,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,23,2015-11-12 14:06:23,COMP47300,0,46/2015
2138,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,18,2015-11-12 14:10:35,COMP47300,0,46/2015
2139,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,17,2015-11-12 14:15:20,COMP47300,0,46/2015
2140,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,17,2015-11-12 14:20:28,COMP47300,0,46/2015
2141,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,17,2015-11-12 14:25:21,COMP47300,0,46/2015
2142,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,19,2015-11-12 14:30:30,COMP47300,0,46/2015
2143,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,22,2015-11-12 14:35:39,COMP47300,0,46/2015
2144,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,19,2015-11-12 14:40:39,COMP47300,0,46/2015
2145,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,19,2015-11-12 14:45:53,COMP47300,0,46/2015
2146,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,22,2015-11-12 14:51:02,COMP47300,0,46/2015
2147,Belfield,Computer Science,B-003,90,2015-11-12 14:00:00,Thu,0.25,14,2015-11-12 14:56:46,COMP47300,0,46/2015
2148,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,0,2015-11-12 15:02:01,,,46/2015
2149,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,0,2015-11-12 15:07:11,,,46/2015
2150,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,0,2015-11-12 15:11:35,,,46/2015
2151,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,0,2015-11-12 15:16:25,,,46/2015
2152,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,0,2015-11-12 15:21:27,,,46/2015
2153,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,0,2015-11-12 15:26:26,,,46/2015
2154,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,0,2015-11-12 15:31:27,,,46/2015
2155,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,0,2015-11-12 15:36:30,,,46/2015
2156,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,2,2015-11-12 15:41:31,,,46/2015
2157,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,2,2015-11-12 15:46:58,,,46/2015
2158,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,4,2015-11-12 15:51:52,,,46/2015
2159,Belfield,Computer Science,B-004,220,2015-11-12 15:00:00,Thu,0.25,6,2015-11-12 15:57:18,,,46/2015
2160,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,36,2015-11-12 15:02:01,COMP30520,60,46/2015
2161,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,44,2015-11-12 15:07:11,COMP30520,60,46/2015
2162,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,58,2015-11-12 15:11:35,COMP30520,60,46/2015
2163,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,59,2015-11-12 15:16:25,COMP30520,60,46/2015
2164,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,67,2015-11-12 15:21:27,COMP30520,60,46/2015
2165,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,70,2015-11-12 15:26:26,COMP30520,60,46/2015
2166,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,68,2015-11-12 15:31:27,COMP30520,60,46/2015
2167,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,62,2015-11-12 15:36:30,COMP30520,60,46/2015
2168,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,63,2015-11-12 15:41:31,COMP30520,60,46/2015
2169,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,64,2015-11-12 15:46:58,COMP30520,60,46/2015
2170,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,64,2015-11-12 15:51:52,COMP30520,60,46/2015
2171,Belfield,Computer Science,B-002,90,2015-11-12 15:00:00,Thu,0.25,60,2015-11-12 15:57:18,COMP30520,60,46/2015
2172,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,14,2015-11-12 15:02:01,COMP47290,0,46/2015
2173,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,8,2015-11-12 15:07:11,COMP47290,0,46/2015
2174,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,11,2015-11-12 15:11:35,COMP47290,0,46/2015
2175,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,12,2015-11-12 15:16:25,COMP47290,0,46/2015
2176,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,12,2015-11-12 15:21:27,COMP47290,0,46/2015
2177,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,13,2015-11-12 15:26:26,COMP47290,0,46/2015
2178,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,12,2015-11-12 15:31:27,COMP47290,0,46/2015
2179,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,16,2015-11-12 15:36:30,COMP47290,0,46/2015
2180,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,14,2015-11-12 15:41:31,COMP47290,0,46/2015
2181,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,17,2015-11-12 15:46:58,COMP47290,0,46/2015
2182,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,14,2015-11-12 15:51:52,COMP47290,0,46/2015
2183,Belfield,Computer Science,B-003,90,2015-11-12 15:00:00,Thu,0.25,13,2015-11-12 15:57:18,COMP47290,0,46/2015
2184,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,28,2015-11-12 16:02:46,COMP20010,108,46/2015
2185,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,53,2015-11-12 16:07:56,COMP20010,108,46/2015
2186,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,56,2015-11-12 16:12:21,COMP20010,108,46/2015
2187,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,57,2015-11-12 16:17:16,COMP20010,108,46/2015
2188,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,57,2015-11-12 16:22:13,COMP20010,108,46/2015
2189,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,58,2015-11-12 16:27:11,COMP20010,108,46/2015
2190,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,55,2015-11-12 16:32:16,COMP20010,108,46/2015
2191,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,57,2015-11-12 16:37:19,COMP20010,108,46/2015
2192,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,59,2015-11-12 16:42:25,COMP20010,108,46/2015
2193,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,58,2015-11-12 16:47:38,COMP20010,108,46/2015
2194,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,56,2015-11-12 16:52:45,COMP20010,108,46/2015
2195,Belfield,Computer Science,B-004,220,2015-11-12 16:00:00,Thu,0.0,20,2015-11-12 16:57:53,COMP20010,108,46/2015
2196,Belfield,Computer Science,B-002,90,2015-11-12 16:00:00,Thu,0.25,58,2015-11-12 16:02:46,COMP30520,60,46/2015
2197,Belfield,Computer Science,B-002,90,2015-11-12 16:00:00,Thu,0.25,60,2015-11-12 16:07:56,COMP30520,60,46/2015
2198,Belfield,Computer Science,B-002,90,2015-11-12 16:00:00,Thu,0.25,63,2015-11-12 16:12:21,COMP30520,60,46/2015
2199,Belfield,Computer Science,B-002,90,2015-11-12 16:00:00,Thu,0.25,62,2015-11-12 16:17:16,COMP30520,60,46/2015
2200,Belfield,Computer Science,B-002,90,2015-11-12 16:00:00,Thu,0.25,53,2015-11-12 16:22:13,COMP30520,60,46/2015
2201,Belfield,Computer Science,B-002,90,2015-11-12 16:00:00,Thu,0.25,51,2015-11-12 16:27:11,COMP30520,60,46/2015
2202,Belfield,Computer Science,B-002,90,2015-11-12 16:00:00,Thu,0.25,46,2015-11-12 16:32:16,COMP30520,60,46/2015
2203,Belfield,Computer Science,B-002,90,2015-11-12 16:00:00,Thu,0.25,45,2015-11-12 16:37:19,COMP30520,60,46/2015
2204,Belfield,Computer Science,B-002,90,2015-11-12 16:00:00,Thu,0.25,42,2015-11-12 16:42:25,COMP30520,60,46/2015
2205,Belfield,Computer Science,B-002,90,2015-11-12 16:00:00,Thu,0.25,40,2015-11-12 16:47:38,COMP30520,60,46/2015
2206,Belfield,Computer Science,B-002,90,2015-11-12 16:00:00,Thu,0.25,41,2015-11-12 16:52:45,COMP30520,60,46/2015
